S24,UttarPradesh,36,Bilaspur,constituencywisesS2436.htm
S24,UttarPradesh,159,Bilgram-Mallanwan,constituencywisesS24159.htm
S24,UttarPradesh,209,Bilhaur,constituencywisesS24209.htm
S24,UttarPradesh,114,Bilsi,constituencywisesS24114.htm
S24,UttarPradesh,239,Bindki,constituencywisesS24239.htm
S24,UttarPradesh,130,Bisalpur,constituencywisesS24130.htm
S24,UttarPradesh,112,Bisauli,constituencywisesS24112.htm
S24,UttarPradesh,149,Biswan,constituencywisesS24149.htm
S24,UttarPradesh,123,BithariChainpur,constituencywisesS24123.htm
S24,UttarPradesh,210,Bithoor,constituencywisesS24210.htm
S24,UttarPradesh,11,Budhana,constituencywisesS2411.htm
S24,UttarPradesh,65,Bulandshahr,constituencywisesS2465.htm
S24,UttarPradesh,320,Caimpiyarganj,constituencywisesS24320.htm
S24,UttarPradesh,253,Chail,constituencywisesS24253.htm
S24,UttarPradesh,383,Chakia,constituencywisesS24383.htm
S24,UttarPradesh,35,Chamraua,constituencywisesS2435.htm
S24,UttarPradesh,31,Chandausi,constituencywisesS2431.htm
S24,UttarPradesh,23,Chandpur,constituencywisesS2423.htm
S24,UttarPradesh,231,Charkhari,constituencywisesS24231.htm
S24,UttarPradesh,12,Charthawal,constituencywisesS2412.htm
S24,UttarPradesh,326,Chauri-Chaura,constituencywisesS24326.htm
S24,UttarPradesh,395,Chhanbey,constituencywisesS24395.htm
S24,UttarPradesh,50,Chhaprauli,constituencywisesS2450.htm
S24,UttarPradesh,74,Chharra,constituencywisesS2474.htm
S24,UttarPradesh,81,Chhata,constituencywisesS2481.htm
S24,UttarPradesh,196,Chhibramau,constituencywisesS24196.htm
S24,UttarPradesh,328,Chillupar,constituencywisesS24328.htm
S24,UttarPradesh,236,Chitrakoot,constituencywisesS24236.htm
S24,UttarPradesh,398,Chunar,constituencywisesS24398.htm
S24,UttarPradesh,298,Colonelganj,constituencywisesS24298.htm
S24,UttarPradesh,136,Dadraul,constituencywisesS24136.htm
S24,UttarPradesh,62,Dadri,constituencywisesS2462.htm
S24,UttarPradesh,270,Dariyabad,constituencywisesS24270.htm
S24,UttarPradesh,117,Dataganj,constituencywisesS24117.htm
S24,UttarPradesh,68,Debai,constituencywisesS2468.htm
S24,UttarPradesh,5,Deoband,constituencywisesS245.htm
S24,UttarPradesh,337,Deoria,constituencywisesS24337.htm
S24,UttarPradesh,20,Dhampur,constituencywisesS2420.htm
S24,UttarPradesh,39,Dhanaura,constituencywisesS2439.htm
S24,UttarPradesh,314,Dhanghata,constituencywisesS24314.htm
S24,UttarPradesh,141,DHAURAHRA,constituencywisesS24141.htm
S24,UttarPradesh,58,Dholana,constituencywisesS2458.htm
S24,UttarPradesh,203,Dibiyapur,constituencywisesS24203.htm
S24,UttarPradesh,350,Didarganj,constituencywisesS24350.htm
S24,UttarPradesh,306,Doomariyaganj,constituencywisesS24306.htm
S24,UttarPradesh,403,Duddhi,constituencywisesS24403.htm
S24,UttarPradesh,104,Etah,constituencywisesS24104.htm
S24,UttarPradesh,200,Etawah,constituencywisesS24200.htm
S24,UttarPradesh,86,Etmadpur,constituencywisesS2486.htm
S24,UttarPradesh,122,Faridpur,constituencywisesS24122.htm
S24,UttarPradesh,194,Farrukhabad,constituencywisesS24194.htm
S24,UttarPradesh,93,Fatehabad,constituencywisesS2493.htm
S24,UttarPradesh,240,Fatehpur,constituencywisesS24240.htm
S24,UttarPradesh,91,FatehpurSikri,constituencywisesS2491.htm
S24,UttarPradesh,332,Fazilnagar,constituencywisesS24332.htm
S24,UttarPradesh,97,Firozabad,constituencywisesS2497.htm
S24,UttarPradesh,292,Gainsari,constituencywisesS24292.htm
S24,UttarPradesh,7,Gangoh,constituencywisesS247.htm
S24,UttarPradesh,225,Garautha,constituencywisesS24225.htm
S24,UttarPradesh,60,Garhmukteshwar,constituencywisesS2460.htm
S24,UttarPradesh,301,Gaura,constituencywisesS24301.htm
S24,UttarPradesh,185,Gauriganj,constituencywisesS24185.htm
S24,UttarPradesh,218,Ghatampur,constituencywisesS24218.htm
S24,UttarPradesh,56,Ghaziabad,constituencywisesS2456.htm
S24,UttarPradesh,375,Ghazipur,constituencywisesS24375.htm
S24,UttarPradesh,400,Ghorawal,constituencywisesS24400.htm
S24,UttarPradesh,354,Ghosi,constituencywisesS24354.htm
S24,UttarPradesh,139,GOLAGOKRANNATH,constituencywisesS24139.htm
S24,UttarPradesh,296,Gonda,constituencywisesS24296.htm
S24,UttarPradesh,344,Gopalpur,constituencywisesS24344.htm
S24,UttarPradesh,157,Gopamau,constituencywisesS24157.htm
S24,UttarPradesh,323,GorakhpurRural,constituencywisesS24323.htm
S24,UttarPradesh,322,GorakhpurUrban,constituencywisesS24322.htm
S24,UttarPradesh,276,Goshainganj,constituencywisesS24276.htm
S24,UttarPradesh,83,Goverdhan,constituencywisesS2483.htm
S24,UttarPradesh,212,Govindnagar,constituencywisesS24212.htm
S24,UttarPradesh,111,Gunnaur,constituencywisesS24111.htm
S24,UttarPradesh,393,Gyanpur,constituencywisesS24393.htm
S24,UttarPradesh,272,Haidergarh,constituencywisesS24272.htm
S24,UttarPradesh,228,Hamirpur,constituencywisesS24228.htm
S24,UttarPradesh,258,Handia,constituencywisesS24258.htm
S24,UttarPradesh,59,Hapur,constituencywisesS2459.htm
S24,UttarPradesh,179,Harchandpur,constituencywisesS24179.htm
S24,UttarPradesh,156,Hardoi,constituencywisesS24156.htm
S24,UttarPradesh,147,Hargaon,constituencywisesS24147.htm
S24,UttarPradesh,307,Harraiya,constituencywisesS24307.htm
S24,UttarPradesh,42,Hasanpur,constituencywisesS2442.htm
S24,UttarPradesh,45,Hastinapur,constituencywisesS2445.htm
S24,UttarPradesh,334,Hata,constituencywisesS24334.htm
S24,UttarPradesh,78,Hathras,constituencywisesS2478.htm
S24,UttarPradesh,242,Husainganj,constituencywisesS24242.htm
S24,UttarPradesh,77,Iglas,constituencywisesS2477.htm
S24,UttarPradesh,187,Isauli,constituencywisesS24187.htm
S24,UttarPradesh,305,Itwa,constituencywisesS24305.htm
S24,UttarPradesh,184,Jagdishpur,constituencywisesS24184.htm
S24,UttarPradesh,238,Jahanabad,constituencywisesS24238.htm
S24,UttarPradesh,373,Jakhanian,constituencywisesS24373.htm
S24,UttarPradesh,132,Jalalabad,constituencywisesS24132.htm
S24,UttarPradesh,280,Jalalpur,constituencywisesS24280.htm
S24,UttarPradesh,106,Jalesar,constituencywisesS24106.htm
S24,UttarPradesh,376,Jangipur,constituencywisesS24376.htm
S24,UttarPradesh,96,Jasrana,constituencywisesS2496.htm
S24,UttarPradesh,199,Jaswantnagar,constituencywisesS24199.htm
S24,UttarPradesh,366,Jaunpur,constituencywisesS24366.htm
S24,UttarPradesh,63,Jewar,constituencywisesS2463.htm
S24,UttarPradesh,223,JhansiNagar,constituencywisesS24223.htm
S24,UttarPradesh,191,Kadipur,constituencywisesS24191.htm
S24,UttarPradesh,192,Kaimganj,constituencywisesS24192.htm
S24,UttarPradesh,8,Kairana,constituencywisesS248.htm
S24,UttarPradesh,288,Kaiserganj,constituencywisesS24288.htm
S24,UttarPradesh,220,Kalpi,constituencywisesS24220.htm
S24,UttarPradesh,211,Kalyanpur,constituencywisesS24211.htm
S24,UttarPradesh,198,Kannauj,constituencywisesS24198.htm
S24,UttarPradesh,216,KanpurCantt.,constituencywisesS24216.htm
S24,UttarPradesh,25,Kanth,constituencywisesS2425.htm
S24,UttarPradesh,303,Kapilvastu,constituencywisesS24303.htm
S24,UttarPradesh,308,Kaptanganj,constituencywisesS24308.htm
S24,UttarPradesh,260,Karachhana,constituencywisesS24260.htm
S24,UttarPradesh,110,Karhal,constituencywisesS24110.htm
S24,UttarPradesh,100,Kasganj,constituencywisesS24100.htm
S24,UttarPradesh,143,KASTA,constituencywisesS24143.htm
S24,UttarPradesh,277,Katehari,constituencywisesS24277.htm
S24,UttarPradesh,131,Katra,constituencywisesS24131.htm
S24,UttarPradesh,297,KatraBazar,constituencywisesS24297.htm
S24,UttarPradesh,372,KerakatS.C.,constituencywisesS24372.htm
S24,UttarPradesh,329,Khadda,constituencywisesS24329.htm
S24,UttarPradesh,243,Khaga,constituencywisesS24243.htm
S24,UttarPradesh,71,Khair,constituencywisesS2471.htm
S24,UttarPradesh,325,Khajani,constituencywisesS24325.htm
S24,UttarPradesh,313,KHALILABAD,constituencywisesS24313.htm
S24,UttarPradesh,15,Khatauli,constituencywisesS2415.htm
S24,UttarPradesh,92,Kheragarh,constituencywisesS2492.htm
S24,UttarPradesh,70,Khurja,constituencywisesS2470.htm
S24,UttarPradesh,215,KIDWAINAGAR,constituencywisesS24215.htm
S24,UttarPradesh,109,Kishani(SC),constituencywisesS24109.htm
S24,UttarPradesh,46,Kithore,constituencywisesS2446.htm
S24,UttarPradesh,75,Koil,constituencywisesS2475.htm
S24,UttarPradesh,265,Koraon,constituencywisesS24265.htm
S24,UttarPradesh,246,Kunda,constituencywisesS24246.htm
S24,UttarPradesh,29,Kundarki,constituencywisesS2429.htm
S24,UttarPradesh,266,Kursi,constituencywisesS24266.htm
S24,UttarPradesh,333,Kushinagar,constituencywisesS24333.htm
S24,UttarPradesh,148,Laharpur,constituencywisesS24148.htm
S24,UttarPradesh,142,LAKHIMPUR,constituencywisesS24142.htm
S24,UttarPradesh,351,Lalganj,constituencywisesS24351.htm
S24,UttarPradesh,226,Lalitpur,constituencywisesS24226.htm
S24,UttarPradesh,190,Lambhua,constituencywisesS24190.htm
S24,UttarPradesh,53,Loni,constituencywisesS2453.htm
S24,UttarPradesh,175,LUCKNOWCANTT.,constituencywisesS24175.htm
S24,UttarPradesh,174,LucknowCentral,constituencywisesS24174.htm
S24,UttarPradesh,173,LucknowEast,constituencywisesS24173.htm
S24,UttarPradesh,172,LucknowNorth,constituencywisesS24172.htm
S24,UttarPradesh,171,LucknowWest,constituencywisesS24171.htm
S24,UttarPradesh,369,MachhlishahrS.C.,constituencywisesS24369.htm
S24,UttarPradesh,219,Madhaugarh,constituencywisesS24219.htm
S24,UttarPradesh,353,Madhuban,constituencywisesS24353.htm
S24,UttarPradesh,311,MahadewaS.C,constituencywisesS24311.htm
S24,UttarPradesh,318,Maharajganj,constituencywisesS24318.htm
S24,UttarPradesh,217,Maharajpur,constituencywisesS24217.htm
